"Message",Normal,"          P/Invoke 'CallingConventionConverter_GetStubs' could not be resolved but ExactSpelling specified , defaulting to *!CallingConventionConverter_GetStubs"
"Message",Normal,"          P/Invoke 'ConstrainedCallSupport_GetStubs' could not be resolved but ExactSpelling specified , defaulting to *!ConstrainedCallSupport_GetStubs"
"Message",Normal,"          P/Invoke 'GetNativeSystemInfo' resolved to api-ms-win-core-sysinfo-l1-2-1.dll!GetNativeSystemInfo"
"Message",Normal,"          P/Invoke 'VirtualQuery' resolved to api-ms-win-core-memory-l1-1-2.dll!VirtualQuery"
"Message",Normal,"          P/Invoke 'RoGetBufferMarshaler' resolved to api-ms-win-core-winrt-robuffer-l1-1-0.dll!RoGetBufferMarshaler"
"Message",Normal,"          P/Invoke 'CompareStringEx' resolved to api-ms-win-core-string-l1-1-0.dll!CompareStringEx"
"Message",Normal,"          P/Invoke 'CompareStringOrdinal' resolved to api-ms-win-core-string-l1-1-0.dll!CompareStringOrdinal"
"Message",Normal,"          P/Invoke 'FindStringOrdinal' resolved to api-ms-win-core-libraryloader-l1-2-0.dll!FindStringOrdinal"
"Message",Normal,"          P/Invoke 'deflateInit2_' resolved to clrcompression.dll!deflateInit2_"
"Message",Normal,"          P/Invoke 'deflateEnd' resolved to clrcompression.dll!deflateEnd"
"Message",Normal,"          P/Invoke 'inflateEnd' resolved to clrcompression.dll!inflateEnd"
"Message",Normal,"          P/Invoke 'deflate' resolved to clrcompression.dll!deflate"
"Message",Normal,"          P/Invoke 'CoCreateInstance' could not be resolved but ExactSpelling specified , defaulting to api-ms-win-core-com-l1-1-0.dll!CoCreateInstance"
"Message",Normal,"          P/Invoke 'QueryUnbiasedInterruptTime' resolved to api-ms-win-core-realtime-l1-1-0.dll!QueryUnbiasedInterruptTime"
"Message",Normal,"          P/Invoke 'SysFreeString' resolved to oleaut32.dll!#6"
"Message",Normal,"          P/Invoke 'GetLongPathNameW' resolved to api-ms-win-core-file-l1-2-1.dll!GetLongPathNameW"
"Message",Normal,"          P/Invoke 'GetLongPathNameW' resolved to api-ms-win-core-file-l1-2-1.dll!GetLongPathNameW"
"Message",Normal,"          P/Invoke 'GetFullPathNameW' resolved to api-ms-win-core-file-l1-2-1.dll!GetFullPathNameW"
"Message",Normal,"          P/Invoke 'GetFullPathNameW' resolved to api-ms-win-core-file-l1-2-1.dll!GetFullPathNameW"
"Message",Normal,"  Interop code generated."
"Message",Normal,"  Written code to AssemblyInfo.g.cs"
"Message",Normal,"  Written code to Adapters.g.cs"
"Message",Normal,"  Written code to Data.g.cs"
"Message",Normal,"  Written code to Helpers.g.cs"
"Message",Normal,"  Written code to ImplTypes.g.cs"
"Message",Normal,"  Written code to PInvoke.g.cs"
"Message",Normal,"  Written code to SafeTypes.g.cs"
"Message",Normal,"  Written code to SharedStubs.g.cs"
"Message",Normal,"  Written code to mySpotter.ITFProxy.g.cs"
"Message",Normal,"Running 'CompileMcgSourceAndSerializationAssemblyGenerator' transform, heap at 243 MB."
"Message",High,"Generating serialization code"
"Message",High,"Compiling interop code"
"Message",Low,"Compiling MCG output with arguments:  /debug:""pdbonly"" /nowarn:""0436;0618;1668;1685;1701;1702"" /debug+ /nostdlib+ /optimize+ /out:""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\mySpotter.Interop.dll"" /pdb:""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\mySpotter.Interop.pdb"" /platform:""x86"" /warnaserror+ /unsafe /noconfig /nologo /target:library /define:""MCG_PRE_BUILD"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\lib\Private\System.Private.Corelib.dll"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\lib\Private\System.Private.Corelib.InteropServices.dll"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\lib\Private\System.Private.Interop.dll"" /r:""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\in\System.Private.Uri.dll"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\lib\Private\System.Private.CompilerServices.ICastable.dll"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\lib\Private\System.Private.Reflection.dll"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\lib\Private\System.Private.DispatchProxy.dll"" /r:""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\in\System.Reflection.DispatchProxy.dll"" /r:""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\in\System.Reflection.dll"" /r:""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\in\System.Runtime.dll"" /r:""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\in\System.Runtime.InteropServices.dll"" /r:""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\in\System.Runtime.InteropServices.WindowsRuntime.dll"" /r:""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\in\System.Numerics.Vectors.dll"" /r:""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\in\System.Threading.dll"" /r:""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\in\System.Diagnostics.Debug.dll"" /r:""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\in\System.Runtime.Handles.dll"" /r:""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\in\System.Dynamic.Runtime.dll"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\lib\Private\System.Private.CoreLib.Augments.dll"" /r:""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\in\System.Runtime.Extensions.dll"" /r:""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\in\System.Collections.dll"" /r:""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\in\System.ObjectModel.dll"" /r:""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\in\System.Runtime.WindowsRuntime.dll"" /r:""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\in\System.Runtime.WindowsRuntime.UI.Xaml.dll"" ""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\mySpotter.ITFProxy.g.cs"" ""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\mySpotter.Interop\Adapters.g.cs"" ""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\mySpotter.Interop\AssemblyInfo.g.cs"" ""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\mySpotter.Interop\Data.g.cs"" ""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\mySpotter.Interop\Helpers.g.cs"" ""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\mySpotter.Interop\ImplTypes.g.cs"" ""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\mySpotter.Interop\PInvoke.g.cs"" ""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\mySpotter.Interop\SafeTypes.g.cs"" ""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\mySpotter.Interop\SharedStubs.g.cs"""
"Message",Normal,"The assembly 'Microsoft.Practices.ServiceLocation.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Kellan/Documents/Visual Studio 2015/Projects/mySpotter/mySpotter/obj/x86/Release/ilc/intermediate/PreMergeILTransformed/Microsoft.Practices.ServiceLocation.dll"
"Message",Normal,"C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\in\Microsoft.Practices.ServiceLocation.dll"
"Message",Normal,"The assembly 'Newtonsoft.Json.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Kellan/Documents/Visual Studio 2015/Projects/mySpotter/mySpotter/obj/x86/Release/ilc/intermediate/PreMergeILTransformed/Newtonsoft.Json.dll"
"Message",Normal,"C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\in\Newtonsoft.Json.dll"
"Message",Normal,"The type 'System.Net.Security.ProtectionLevel' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/Kellan/Documents/Visual Studio 2015/Projects/mySpotter/mySpotter/obj/x86/Release/ilc/in/System.Private.Networking.dll"
"Message",Normal,"file:///C:/Users/Kellan/Documents/Visual Studio 2015/Projects/mySpotter/mySpotter/obj/x86/Release/ilc/in/System.Private.ServiceModel.dll"
"Message",Normal,"The assembly 'mySpotter.exe' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Kellan/Documents/Visual Studio 2015/Projects/mySpotter/mySpotter/obj/x86/Release/ilc/intermediate/PreMergeILTransformed/mySpotter.exe"
"Message",Normal,"C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\in\mySpotter.exe"
"Message",Normal,"The type 'System.DBNull' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/Kellan/Documents/Visual Studio 2015/Projects/mySpotter/mySpotter/obj/x86/Release/ilc/in/System.Data.Common.dll"
"Message",Normal,"file:///C:/Program Files (x86)/MSBuild/Microsoft/.NetNative/x86/ilc/lib/Private/System.Private.Reflection.Core.dll"
"Message",Normal,"Running 'DumpNativeResources' transform, heap at 243 MB."
"Message",Normal,"Running 'ReducedCopyInitialize' transform, heap at 243 MB."
"Message",Normal,"Running 'ReducedCopyEmptyTypes' transform, heap at 273 MB."
"Message",Normal,"Running 'ReducedCopyPopulateTypes' transform, heap at 306 MB."
"Message",Normal,"Running 'ReducedCopyLateMetadata' transform, heap at 304 MB."
"Message",Normal,"Running 'ReducedCopyMethodBodies' transform, heap at 348 MB."
"Message",Normal,"Running 'ReducedCopyComplete' transform, heap at 384 MB."
"Message",Normal,"Running 'ReducedCopyCleanup' transform, heap at 405 MB."
"Message",Normal,"Running 'DeveloperExperienceModeOnlyCodeRemover' transform, heap at 405 MB."
"Message",Normal,"Running 'ComImportDetector' transform, heap at 406 MB."
"Message",Normal,"Running 'McgAccessor' transform, heap at 406 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 409 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 414 MB."
"Message",Normal,"Running 'McgTypeOf' transform, heap at 416 MB."
"Message",Normal,"Running 'ExceptionMiniaturizer' transform, heap at 428 MB."
"Message",Normal,"Running 'EventSource' transform, heap at 400 MB."
"Message",Normal,"Running 'ValueType' transform, heap at 402 MB."
"Message",Normal,"Running 'Attribute' transform, heap at 405 MB."
"Message",Normal,"Running 'GetType' transform, heap at 406 MB."
"Message",Normal,"Running 'McgFixups' transform, heap at 409 MB."
"Message",Normal,"Running 'ResourceManagerCtor' transform, heap at 411 MB."
"Message",Normal,"Running 'TypeofTypeHandle' transform, heap at 411 MB."
"Message",Normal,"Running 'DispatchProxyIntrinsics' transform, heap at 423 MB."
"Message",Normal,"Running 'StaticInitData' transform, heap at 424 MB."
"Message",Normal,"Running 'StartupCodeInjector' transform, heap at 450 MB."
"Message",Normal,"Running 'InjectAppContextSwitches' transform, heap at 451 MB."
"Message",Normal,"Running 'ImplementLibraryDynamicInvokeHelpers' transform, heap at 451 MB."
"Message",Normal,"Running 'Delegate' transform, heap at 451 MB."
"Message",Normal,"Running 'DelegateCtorCall' transform, heap at 472 MB."
"Message",Normal,"Running 'LazyGenerics' transform, heap at 475 MB."
"Message",Normal,"Running 'AddReflectionBlockedAttributes' transform, heap at 436 MB."
"Message",Normal,"Running 'DisableOptimization' transform, heap at 436 MB."
"Message",Normal,"Running 'CreateMetadata' transform, heap at 436 MB."
"Message",Normal,"Running 'SynchronizedMethod' transform, heap at 441 MB."
"Message",Normal,"Running 'ReflectionInvoke' transform, heap at 441 MB."
"Message",Normal,"Running 'ScrubOpenCalls' transform, heap at 444 MB."
"Message",Normal,"Running 'Calli' transform, heap at 445 MB."
"Message",Normal,"Running 'ConvertCatchIntoFilter' transform, heap at 460 MB."
"Message",Normal,"Running 'ReflectionMappingInfoEmit' transform, heap at 461 MB."
"Message",Normal,"Running 'ConvertManagedWinMD' transform, heap at 465 MB."
"Message",Normal,"Running 'Reducer' transform, heap at 465 MB."
"Message",High,"Cleaning up unreferenced code"
"Message",Normal,"Running 'WriteAssemblies' transform, heap at 484 MB."
"Message",Normal,""
"Message",Normal,"Transform summary"
"Message",Normal,"   ms | heap delta | name"
"Message",Normal," 12500 |        192 | Analysis"
"Message",Normal,"  4796 |          0 | CompileMcgSourceAndSerializationAssemblyGenerator"
"Message",Normal,"  3316 |         19 | Reducer"
"Message",Normal,"  3182 |         97 | WriteAssemblies"
"Message",Normal,"  1481 |        -17 | Mcg"
"Message",Normal,"  1024 |         -2 | ReducedCopyPopulateTypes"
"Message",Normal,"   866 |          5 | CreateMetadata"
"Message",Normal,"   706 |        -28 | ExceptionMiniaturizer"
"Message",Normal,"   610 |         36 | ReducedCopyMethodBodies"
"Message",Normal,"   467 |        -39 | LazyGenerics"
"Message",Normal,"   274 |         21 | ReducedCopyComplete"
"Message",Normal,"   274 |         44 | ReducedCopyLateMetadata"
"Message",Normal,"   225 |         33 | ReducedCopyEmptyTypes"
"Message",Normal,"   220 |         12 | McgTypeOf"
"Message",Normal,"   202 |          5 | McgRedirect"
"Message",Normal,"   192 |         30 | ReducedCopyInitialize"
"Message",Normal,"   168 |         12 | TypeofTypeHandle"
"Message",Normal,"   159 |         26 | StaticInitData"
"Message",Normal,"   156 |          2 | McgRedirect"
"Message",Normal,"   142 |         15 | Calli"
"Message",Normal,"    89 |          3 | DelegateCtorCall"
"Message",Normal,"    65 |         21 | Delegate"
"Message",Normal,"    43 |          2 | McgFixups"
"Message",Normal,"    39 |          0 | SynchronizedMethod"
"Message",Normal,"    36 |          0 | AddReflectionBlockedAttributes"
"Message",Normal,"    33 |          3 | GetType"
"Message",Normal,"    26 |          3 | McgAccessor"
"Message",Normal,"    26 |          1 | ScrubOpenCalls"
"Message",Normal,"    22 |          1 | DispatchProxyIntrinsics"
"Message",Normal,"    17 |          2 | EventSource"
"Message",Normal,"    14 |          3 | ReflectionInvoke"
"Message",Normal,"    14 |          1 | ConvertCatchIntoFilter"
"Message",Normal,"    12 |          3 | ValueType"
"Message",Normal,"    10 |          1 | StartupCodeInjector"
"Message",Normal,"     9 |          4 | ReflectionMappingInfoEmit"
"Message",Normal,"     6 |          1 | Attribute"
"Message",Normal,"     3 |          1 | DeveloperExperienceModeOnlyCodeRemover"
"Message",Normal,"     3 |          0 | DumpNativeResources"
"Message",Normal,"     1 |          0 | ResourceManagerCtor"
"Message",Normal,"     0 |          0 | ConvertManagedWinMD"
"Message",Normal,"     0 |          0 | ReducedCopyCleanup"
"Message",Normal,"     0 |          0 | DisableOptimization"
"Message",Normal,"     0 |          0 | ComImportDetector"
"Message",Normal,"     0 |          0 | ImplementLibraryDynamicInvokeHelpers"
"Message",Normal,"     0 |          0 | InjectAppContextSwitches"
"Message",Low,"Done executing task ""ILTransformTask""."
"Message",Low,"Task ""WriteLinesToFile"" skipped, due to false condition; ('$(BuildSharedAssemblies)' == 'true') was evaluated as ('false' == 'true')."
"Message",Low,"Done building target ""RunILTransforms"" in project ""Unnamed_1""."
"Message",Low,"Target ""CheckSharedAssemblyClosure"" skipped, due to false condition; ('$(BuildSharedAssemblies)' == 'true') was evaluated as ('false' == 'true')."
"Message",Low,"Target ""MergePgoCounts"" skipped, due to false condition; ('$(Pgu)'=='true' and '$(MultiPhasePgd)'!='true') was evaluated as ('false'=='true' and 'false'!='true')."
"Message",Low,"Target ""GenerateMDILResponseFileSingleFile"" in file ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets"" from project ""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\Unnamed_1"" (target ""GenerateMDILSingleFile"" depends on it):"
"Message",Low,"Building target ""GenerateMDILResponseFileSingleFile"" completely."
"Message",Low,"Output file ""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\nutcargs.rsp"" does not exist."
"Message",Low,"Task ""IlcMessageTask"""
"Message",High,"Generating native code"
"Message",Low,"Done executing task ""IlcMessageTask""."
"Message",Low,"Task ""MakeDir"""
"Message",Normal,"Creating directory ""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\MDIL\""."
"Message",Low,"Done executing task ""MakeDir""."
"Message",Low,"Task ""WriteLinesToFile"""
"Message",Low,"Done executing task ""WriteLinesToFile""."
"Message",Low,"Done building target ""GenerateMDILResponseFileSingleFile"" in project ""Unnamed_1""."
"Message",Low,"Target ""GenerateMDILSingleFile"" in file ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets"" from project ""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\Unnamed_1"" (target ""GenerateMDIL"" depends on it):"
"Message",Low,"Building target ""GenerateMDILSingleFile"" completely."
"Message",Low,"Output file ""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\MDIL\mySpotter.mdilexe"" does not exist."
"Message",Low,"Using ""StartProcessTask"" task from assembly ""Microsoft.Build.ILTasks""."
"Message",Low,"Task ""StartProcessTask"""
"Message",Normal,"Launching 'C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\Tools\nutc_driver.exe @""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\nutcargs.rsp""'"
"Message",Low,"Microsoft (R) MDIL Compiler - Version 1.0.23309.00"
"Message",Low,"Copyright (c) Microsoft Corporation.  All rights reserved."
"Message",Low,"Scanning input types"
"Message",Low,"Scanning 14327 methods."
"Message",Low,"Scanning 6737 methods."
"Message",Low,"Scanning 4598 methods."
"Message",Low,"Scanning 3577 methods."
"Message",Low,"Scanning 5655 methods."
"Message",Low,"Scanning 4363 methods."
"Message",Low,"Scanning 3377 methods."
"Message",Low,"Scanning 2715 methods."
"Message",Low,"Scanning 2399 methods."
"Message",Low,"Scanning 2121 methods."
"Message",Low,"Scanning 1321 methods."
"Message",Low,"Scanning 843 methods."
"Message",Low,"Scanning 516 methods."
"Message",Low,"Scanning 231 methods."
"Message",Low,"Scanning 191 methods."
"Message",Low,"Scanning 230 methods."
"Message",Low,"Scanning 192 methods."
"Message",Low,"Scanning 144 methods."
"Message",Low,"Scanning 98 methods."
"Message",Low,"Scanning 42 methods."
"Message",Low,"Scanning 22 methods."
"Message",Low,"Scanning 16 methods."
"Message",Low,"Scanning 7 methods."
"Message",Low,"Scanning 6 methods."
"Message",Low,"Scanning 8 methods."
"Message",Low,"Scanning 2 methods."
"Message",Low,"Eager code generation"
"Message",Low,"Compiling 53738 methods."
"Message",Low,"Deferred code generation"
"Message",Low,"Successfully generated 'C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\MDIL\mySpotter.mdilexe'"
"Message",Low,"Successfully generated 'C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\MDIL\mySpotter.mdilpdb'"
"Message",Normal,"'C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\Tools\nutc_driver.exe @""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\nutcargs.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |    31437 |    31437 |    31437 |    31437 | [0] Nutc SingleFile"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       31437 ms"
"Message",Normal,"System time per command: 31437 ms"
"Message",Normal,"Total duration:          31437 ms"
"Message",Normal,"Total lifetime:          31437 ms"
"Message",Normal,"Requested DOP:           4"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""StartProcessTask""."
"Message",Low,"Done building target ""GenerateMDILSingleFile"" in project ""Unnamed_1""."
"Message",Low,"Target ""GenerateMDIL"" in file ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets"" from project ""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\Unnamed_1"" (target ""MDILBindPrepare"" depends on it):"
"Message",Normal,"Skipping target ""GenerateMDIL"" because all output files are up-to-date with respect to the input files."
"Message",Low,"Input files: C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\nutcargs.rsp"
"Message",Low,"Output files: C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\MDIL\mySpotter.mdilexe;C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\MDIL\mySpotter.mdilpdb"
"Message",Low,"Done building target ""GenerateMDIL"" in project ""Unnamed_1""."
"Message",Low,"Target ""GenerateBuildInfo"" in file ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets"" from project ""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\Unnamed_1"" (target ""MDILBindPrepare"" depends on it):"
"Message",Low,"Building target ""GenerateBuildInfo"" completely."
"Message",Low,"Output file ""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\Native.res"" does not exist."
"Message",Low,"Task ""StartProcessTask"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Windows Kits\10\bin\x86\rc.exe /c 65001 /r /fo ""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""'"
"Message",Low,"Microsoft (R) Windows (R) Resource Compiler Version 10.0.10011.16384"
"Message",Low,"Copyright (C) Microsoft Corporation.  All rights reserved."
"Message",Normal,"'C:\Program Files (x86)\Windows Kits\10\bin\x86\rc.exe /c 65001 /r /fo ""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |       16 |       16 |       16 |       16 | [0] RC"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       16 ms"
"Message",Normal,"System time per command: 16 ms"
"Message",Normal,"Total duration:          16 ms"
"Message",Normal,"Total lifetime:          16 ms"
"Message",Normal,"Requested DOP:           4"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""StartProcessTask""."
"Message",Low,"Using ""BinaryConcatenateTask"" task from assembly ""Microsoft.Build.ILTasks""."
"Message",Low,"Task ""BinaryConcatenateTask"""
"Message",Normal,"Concatenating into 'C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\Native.res' with alignment '4'."
"Message",Normal," Added 'C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\ILTransformed\mySpotter.res' at offset 0."
"Message",Normal," Added 'C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res' at offset 1384."
"Message",Low,"Done executing task ""BinaryConcatenateTask""."
"Message",Low,"Done building target ""GenerateBuildInfo"" in project ""Unnamed_1""."
"Message",Low,"Target ""MDILBindPrepare"" in file ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets"" from project ""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\Unnamed_1"" (target ""MDILBindCreateResponseFiles"" depends on it):"
"Message",Low,"Task ""MakeDir"""
"Message",Normal,"Creating directory ""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\Native\""."
"Message",Low,"Done executing task ""MakeDir""."
"Message",Low,"Task ""StartProcessTask"" skipped, due to false condition; ('$(Pgi)'=='true') was evaluated as ('false'=='true')."
"Message",Low,"Done building target ""MDILBindPrepare"" in project ""Unnamed_1""."
"Message",Low,"Target ""MDILBindCreateResponseFiles"" in file ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets"" from project ""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\Unnamed_1"" (target ""MDILBind"" depends on it):"
"Message",Low,"Building target ""MDILBindCreateResponseFiles"" completely."
"Message",Low,"Output file ""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\rhbindargs.mySpotter.rsp"" does not exist."
"Message",Low,"Task ""WriteLinesToFile"""
"Message",Low,"Done executing task ""WriteLinesToFile""."
"Message",Low,"Done building target ""MDILBindCreateResponseFiles"" in project ""Unnamed_1""."
"Message",Low,"Target ""MDILBind"" in file ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets"" from project ""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\Unnamed_1"" (target ""CopyNativeExecutablesToOutput"" depends on it):"
"Message",Low,"Building target ""MDILBind"" completely."
"Message",Low,"Output file ""C:\Users\Kellan\Documents\Visual Studio 2015\Projects\mySpotter\mySpotter\obj\x86\Release\ilc\intermediate\Native\mySpotter.exe"" does not exist."
"Message",Low,"Task ""IlcMessageTask"""
